branch,trials,duration_seconds,trials_per_hour,gap_count,max_gap_seconds,improvement_pct_total
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-16,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-17,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-18,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-11,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-12,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-13,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-14,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-15,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-16,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-17,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-18,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-19,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-20,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-21,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-22,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-11,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-13,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-15,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-16,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-17,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-18,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-19,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-20,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-21,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-22,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-23,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-24,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-25,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-0-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-1-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-2-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-2-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-2-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-3-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-5b,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-6b,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-7b,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-8b,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-4-brief-9b,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-11,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-12,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-14,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-25-23-41-18-qr_v2/worker-5-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-0,9,5271,5.46,4,866,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-1,7,5633,3.83,4,1676,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-10,9,5816,4.95,1,5796,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-11,13,9820,4.40,6,2075,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-12,7,8357,2.58,4,4694,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-13,13,10195,4.24,7,2058,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-14,9,5036,5.72,4,1415,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-15,6,6873,2.62,4,3917,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-16,2,1030,3.50,1,1030,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-17,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-2,12,10651,3.72,8,2060,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-3,16,15950,3.39,10,2501,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-4,8,3095,8.14,2,2260,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-5,16,12359,4.37,10,1596,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-6,7,8313,2.60,4,2986,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-7,7,4806,4.49,3,2422,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-8,9,6805,4.23,4,2037,+0.00
autocuda/optimize/2026-06-29-06-40-42-qr_v2/brief-9,10,6820,4.75,6,1213,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-1-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-06-qrv2_kernel_languages_96364acw1/worker-2-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-11,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-12,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-0-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-1-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-08-qrv2_kernel_languages_q651pl8jg/worker-2-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-1-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-03-44-qrv2_kernel_languages_vcp095s3n/worker-2-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-3,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-24-03-04-02-qrv2_kernel_languages_yxiwb80jg/worker-1-brief-5,0,0,0.00,0,0,+0.00
